event_id,event_name,series,number,date_iso,weekday,time,venue,city,performers,entrance,announcement_text,sources,date_confidence,conflicts
ev_106,Fuit Was Here - Our People ,Radical Party,,2023-04-03T03:55:00.006-07:00,Monday,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,Fuit Was Here - KEEP VASILITSA WEIRD Description  *  Made in:  GREECE    *   Color  : White  *  Logo  : KEEP GREVENA WEIRD  *  Composition  : 100% cotton  * Casual and understricted relaxed fit  * Hea,https://www.fuitwashere.gr/2023/04/fuit-was-here-our-people.html; https://www.fuitwashere.gr/2023/03/fuit-was-here-keep-vasilitsa-weird-t.html,exact,
ev_107,Fuit was in Thessaloniki ,Radical Party,,2023-04-01T13:15:00.002-07:00,Saturday,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,Μεγάλες Βαμβακερές Πετσέτες Παραλίας Οι πετσέτες παραλίας είναι πλέον το βασικό αξεσουάρ των καλοκαιρινών μας εξορμήσεων. Μεγάλες βαμβακερές πετσέτες σε τρία μοναδικά χρώματα και τρία διαφορετικά μεγέ,https://www.fuitwashere.gr/2023/03/fuit-was-in-thessaloniki.html; https://www.fuitwashere.gr/2023/05/towels-fuit-was-here.html,exact,
ev_108,Ναυσικά Μησιοπούλου was here - Athens - Snowboard ,Other,,2023-03-29T14:59:00.004-07:00,Thursday,21:00,Βασιλίτσα Ski Resort,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,"Χαριζόπουλος Γιάννης - John Harizo Ημ.Γεν .:30/07/93 Κάτοικος : Γρεβενά-Θεσσαλονίκη Ύψος :1,82 Βάρος :75kg Αγαπημένο Βουνό:  Βασιλίτσα Π εδίο εκπαίδευσης : Κάθε νέο spot και μια καινούρια πρόκληση.  F",https://www.fuitwashere.gr/2023/03/was-here-athens-snowboard.html; https://www.fuitwashere.gr/2023/03/was-here-thessaloniki-freestyle-football.html,exact,
ev_109,Enamel Travel Bottle - White - Live to Get Radical,Radical Party,,2023-03-20T11:48:00.002-07:00,Monday,21:00,Unknown,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,Enamel Travel Bottle - Live to Get Radical Για ένα αύριο με καθαρά βουνά και καθαρές θάλασσες το thermos travel bottle δημιουργήθηκε για να μας ακολουθεί στα ταξίδια και τις περιπέτειες μας. Διατηρεί ,https://www.fuitwashere.gr/2022/12/thermos-travel-bottle-live-to-get.html; https://www.fuitwashere.gr/2023/03/fuit-was-here-our-people_19.html,exact,
ev_110,Fuit was in Cyprus ,Radical Party,,2023-03-18T03:21:00.008-07:00,Saturday,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,Live to Get Radical... ❤️  Fuit was here  : T-Shirt - No Friends on Powder Days  👍 Position  : Cyprus Greece 😎 Photo Credits  : George Stylianou,https://www.fuitwashere.gr/2023/03/fuit-was-in-cyprus.html,exact,
ev_111,Enamel Camping Mug - White - Live to Get Radical ,Radical Party,,2023-03-14T15:00:00.005-07:00,Wednesday,21:00,Unknown,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,Enamel Camping Mug - Live to Get Radical  Ιδανικές για τις εξορμήσεις σας σε βουνό και θάλασσα. Το απόλυτο αξεσουάρ για camping όλες τις εποχές του χρόνου. Ιδιαίτερα ανθεκτική σε υψηλές αλλά και χαμηλ,https://www.fuitwashere.gr/2022/12/enamel-camping-mug-live-to-get-radical.html; https://www.fuitwashere.gr/2023/03/fuit-was-here-our-people_13.html,exact,
ev_112,Fuit Was Here - Our People ,Radical Party,,2023-03-11T02:20:00.003-08:00,Saturday,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,Live to Get Radical... ❤  Fuit was here :  Black Beanie & Enamel Travel Thermo Bottle  👍Position :  Aiani Kozanis   😎 Photo Credits :  Dimitris Vavliaras,https://www.fuitwashere.gr/2023/03/fuit-was-here-our-people.html; https://www.fuitwashere.gr/2023/03/fuit-was-in-rotterdam.html; https://www.fuitwashere.gr/2023/03/fuit-was-here-keep-vasilitsa-weird.html,exact,
ev_113,Hedgehog Beanies - Pink ,Radical Party,,2023-03-05T13:24:00.015-08:00,Sunday,22:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,"Παντελής Γκουντάνος Ημ. Γεν .: 24/2/2013 Κάτοικος : Καλαμαριά, Θεσσαλονίκη Ύψος : 136cm Βάρος : 30kg Αγαπημένο βουνό : Βασιλίτσα Εξοπλισμός : Nitro (snowboard, bindings, boots), FuitWasHere (clothing)",https://www.fuitwashere.gr/2023/03/fuit-was-here-hedgehog-beanies-pink.html; https://www.fuitwashere.gr/2023/03/fuit-was-here-hedgehog-beanies-black.html; https://www.fuitwashere.gr/2023/03/fuit-was-here-moments-aiani-kozanis.html; https://www.fuitwashere.gr/2023/03/fuit-was-here-hedgehog-beanies-red-wine.html; https://www.fuitwashere.gr/2023/03/fuit-was-here-fuit-beanies-red-wine.html; https://www.fuitwashere.gr/2023/02/blog-post.html,exact,
ev_114,Patches - Black/White/Red,Other,,2023-03-03T08:11:00.002-08:00,Friday,22:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,"Fuit Patches (set 3 items) Δώστε ένα διαφορετικό στυλ στο μπουφάν, το σκάκι, το σακίδιο ή την τσάντα ταξιδίου σας με τα κεντητά διακοσμητικά patches.  * Το σετ περιλαμβάνει τρία patches (Skull - Fuit ",https://www.fuitwashere.gr/2022/12/fuit-patches-set-3-items.html,exact,
ev_115,About Us,Radical Party,,2023-01-01T06:47:00.000-08:00,Sunday,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Free,"Η ανάγκη μας για ένα ελεύθερο τρόπο σκέψης, η γνωριμία μας με νέους ανθρώπους και η ανάδειξη του ταλέντου τους, καθώς επίσης και η αναζήτηση – παρουσίαση καινούριων προορισμών ήταν μερικοί από τους λό",https://www.fuitwashere.gr/2022/10/blog-post.html,exact,
ev_116,Fuit Art Cafe - Keep Grevena Weird,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=xn4L7PU5ojw,inferred,
ev_117,Κωσταντής Πιστιόλης στο fuit art cafe (2),Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=rdjKJ8n9Xao,inferred,
ev_118,Κωσταντής Πιστιόλης στο fuit art cafe,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=8c9jAMPYcqM,inferred,
ev_119,12ος Πίθηκος - κανόνες - fuit art cafe,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=4n0dkSR27HU,inferred,
ev_120,Ματούλα Ζαμάνη live - 4 χρόνια fuit art cafe,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=u15W78Ak5sk,inferred,
ev_121,Baildsa cover TALCO ST. PAULI at fuit art cafe,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=c6f7JAUqv8c,inferred,
ev_122,fuit art cafe MANITAROCK LIVE,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=G6PK3kCBg-Y,inferred,
ev_123,Fuit art cafe Mushroom Exhibition,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=qbChPsvFshA,inferred,
ev_124,baildsa live fuit art cafe (grevena 16/07/14),Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=16KcuzINFpI,inferred,
ev_125,Penalti Samaras at fuit art cafe,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=N3TQSokzKUw,inferred,
ev_126,fuit art cafe grevena,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=dNjDtK1u2lg,inferred,
ev_127,making off- fuit teaser for baildsa live,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=qyFbnfN0Nas,inferred,
ev_128,Baildsa live - fuit art cafe - 01/03 teaser,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=F1Sv6_pswGQ,inferred,
ev_129,THE BADASS IGLOO EXPERIENCE 2019,Other,,2019-05-07,Tuesday,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,"The first official Igloo Experience in Greece couldn't have been a better meeting for aspiring eskimos! Igloos, Snowboards, kids, dogs, food by the fire and plenty of snow made this event one to remem",https://www.youtube.com/watch?v=Mqv6h2eb98Q,exact,
ev_130,Έκθεση φωτογραφίας προσφύγων στο Fuit art café,Other,,2019-11-15,Friday,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,http://greveniotis.gr/,https://www.youtube.com/watch?v=VUylKr6kZuI,exact,
ev_131,Pindos Atletico - Eya (Official Music Video),Other,,2020-08-19,Wednesday,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,Subscribe: https://bit.ly/PindosAtleticoOfficial Buy/Stream: iTunes: https://apple.co/31T5KS0 Spotify: https://spoti.fi/346NqHT  Deezer: https://bit.ly/2Y6Txbi Google Play: https://bit.ly/2E6M1Gq  T-s,https://www.youtube.com/watch?v=vl-KqghWBm8,exact,
ev_132,Manitarock-Θερμαστής live@fuit art cafe Grevena,Other,,,Unknown,22:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,Manitarock-Θερμαστής live@fuit art cafe Grevena 27/10/2015 Σύνθεση και στίχοι του Γιώργου Μπάτη join us on fb ...,https://www.youtube.com/watch?v=SoO1puPjzs0,inferred,
ev_133,ΑΦΑΝΙΣΜΟΣ LIVE(FUIT@GREVENA),Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,"... LIVE FUIT ART CAFE,GREVENA 24/1/2015 1.MY SOUL 2.YΠΟΣΥΣΤΗΜΑ https://www.facebook.com/afanismos?ref=hl.",https://www.youtube.com/watch?v=sAk8JoAKJSc,inferred,
ev_134,υποσυστημα fuit.mpg,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=nW9oS7CFZFE,inferred,
ev_135,fuit extreme party,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,"1o fuit extreme party... Γέμισε ο πεζόδρομος ""αληταράδες"". Όσο κι αν ενοχλεί κάποιους εμείς θα το επαναλάβουμε...",https://www.youtube.com/watch?v=PhANeHMk7ew,inferred,
ev_136,fuit extreme party - toumpes,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,"1o fuit extreme party... Γέμισε ο πεζόδρομος ""αληταράδες"". Όσο κι αν ενοχλεί κάποιους εμείς θα το επαναλάβουμε...",https://www.youtube.com/watch?v=xmUAiIbKVIw,inferred,
ev_137,ΧΡΙΣΤΙΝΑ ΜΑΞΟΥΡΗ ΓΡΕΒΕΝΑ FUIT ART CAFE,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=u6e7Amftuhc,inferred,
ev_138,Beggar's Blues Diary Interview Grevena Fuit Art Cfe 060613 Gridinho,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=gLdtS6XC-P4,inferred,
ev_139,Fuit & Fuitplus.gr,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,,https://www.youtube.com/watch?v=I1V1rpIVOMw,inferred,
ev_140,5η Πανελλήνια γιορτή μανιταριού(γέφυρα σπανού Γρεβενά),Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,"Papanikos/S.P.E/Soske Nanay/Manitarock/Dark Nightmare/Mania 22/24/8/2007 Spanou bridge,Grevena,Greece mushrooms ...",https://www.youtube.com/watch?v=WZCOeRMXK9s,inferred,
ev_141,"Γρεβενά, Λιβάδι Ολύμπου  ◇ AKOU TIS RIZES MAS",Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,"Subscribe! ◇ Υπάρχει Μουσική, υπάρχει και Ζωή. Εκπομπή 1η-Μέρος 3ο Η εκπομπή ολοκληρώνεται σε τέσσερα μέρη. Η εκπομπή ...",https://www.youtube.com/watch?v=a7Xf7MyarPw,inferred,
ev_142,23/01/2021- Ανδρέας Πάτσης στο e-grevena portal  και στον δημοσιογράφο Κώστα Μάρκου,Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,Ο Βουλευτής μεταξύ άλλων αναφέρθηκε στο μέλλον των τμημάτων του Πανεπιστημίου Δυτικής Μακεδονίας στα Γρεβενά ενόψει του ...,https://www.youtube.com/watch?v=z1ZZYrVcGH8,inferred,
ev_143,LIVE 111◇ PARASCHOS DIMITRIS - TSIOTIKAS MAKIS◇Γαλάτα (οργανικός σκοπός από τα Γρεβενά),Other,,,Unknown,21:00,Fuit Art Cafe,Γρεβενά,"Αλέξανδρος Χατζής, Στέργιος Χατζηκυριακίδης",Standard,"Subscribe! ◇ Υπάρχει Μουσική, υπάρχει και Ζωή. Κάνε ΕΓΓΡΑΦΗ στο κανάλι και πάτησε ""κλικ"" στο καμπανάκι για να ακούς ...",https://www.youtube.com/watch?v=ncKWbpJr10c,inferred,
